,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artist_name
6G2xXQRSZlEzYsUEb3uvuR,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,0.166,159.892,audio_features,6G2xXQRSZlEzYsUEb3uvuR,spotify:track:6G2xXQRSZlEzYsUEb3uvuR,https://api.spotify.com/v1/tracks/6G2xXQRSZlEzYsUEb3uvuR,https://api.spotify.com/v1/audio-analysis/6G2xXQRSZlEzYsUEb3uvuR,214149,3,está dañada,ivan cornejo
5DQxmxUHC1WElkqVLcoA6H,0.822,0.854,8,-3.953,0,0.0628,0.0325,3.38e-05,0.0595,0.75,94.989,audio_features,5DQxmxUHC1WElkqVLcoA6H,spotify:track:5DQxmxUHC1WElkqVLcoA6H,https://api.spotify.com/v1/tracks/5DQxmxUHC1WElkqVLcoA6H,https://api.spotify.com/v1/audio-analysis/5DQxmxUHC1WElkqVLcoA6H,130447,4,дико тусим,"даня милохин, nikolay baskov"
3VyJGPYr2DF9gdBNosSao4,0.519,0.337,2,-15.215,1,0.0333,0.887,0.0113,0.13,0.523,87.926,audio_features,3VyJGPYr2DF9gdBNosSao4,spotify:track:3VyJGPYr2DF9gdBNosSao4,https://api.spotify.com/v1/tracks/3VyJGPYr2DF9gdBNosSao4,https://api.spotify.com/v1/audio-analysis/3VyJGPYr2DF9gdBNosSao4,196133,4,can't find,linion
70kYmAusgHwkBIk944STcj,0.653,0.654,6,-4.239,1,0.15,0.0548,0,0.117,0.623,75.037,audio_features,70kYmAusgHwkBIk944STcj,spotify:track:70kYmAusgHwkBIk944STcj,https://api.spotify.com/v1/tracks/70kYmAusgHwkBIk944STcj,https://api.spotify.com/v1/audio-analysis/70kYmAusgHwkBIk944STcj,196760,4,enemies (feat. dababy),post malone
6MJUCumnQsQEKbCy28tbCP,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,audio_features,6MJUCumnQsQEKbCy28tbCP,spotify:track:6MJUCumnQsQEKbCy28tbCP,https://api.spotify.com/v1/tracks/6MJUCumnQsQEKbCy28tbCP,https://api.spotify.com/v1/audio-analysis/6MJUCumnQsQEKbCy28tbCP,207853,4,adictiva,"daddy yankee, anuel aa"
4L1VVY7WigQFgqs2VgbZjH,0.722,0.782,9,-5.033,1,0.416,0.179,0,0.438,0.914,100.13,audio_features,4L1VVY7WigQFgqs2VgbZjH,spotify:track:4L1VVY7WigQFgqs2VgbZjH,https://api.spotify.com/v1/tracks/4L1VVY7WigQFgqs2VgbZjH,https://api.spotify.com/v1/audio-analysis/4L1VVY7WigQFgqs2VgbZjH,167267,4,koka kola (papito x trey & zay x alasow),papito
2N8m6CYs74qQO4mjVcXO30,0.824,0.587,6,-6.401,0,0.0937,0.69,0.000105,0.149,0.514,98.029,audio_features,2N8m6CYs74qQO4mjVcXO30,spotify:track:2N8m6CYs74qQO4mjVcXO30,https://api.spotify.com/v1/tracks/2N8m6CYs74qQO4mjVcXO30,https://api.spotify.com/v1/audio-analysis/2N8m6CYs74qQO4mjVcXO30,209438,4,dance monkey,tones and i
2Yd6hF9rBSibtF4hlcnBEw,0.803,0.456,11,-10.783,1,0.243,0.0358,0,0.212,0.583,95.013,audio_features,2Yd6hF9rBSibtF4hlcnBEw,spotify:track:2Yd6hF9rBSibtF4hlcnBEw,https://api.spotify.com/v1/tracks/2Yd6hF9rBSibtF4hlcnBEw,https://api.spotify.com/v1/audio-analysis/2Yd6hF9rBSibtF4hlcnBEw,161684,4,gang (feat. geolier),"samurai jay, m4w, dat boi dee"
63y6xWR4gXz7bnUGOk8iI6,0.623,0.734,9,-5.948,1,0.107,0.0162,1.75e-06,0.145,0.37,107.853,audio_features,63y6xWR4gXz7bnUGOk8iI6,spotify:track:63y6xWR4gXz7bnUGOk8iI6,https://api.spotify.com/v1/tracks/63y6xWR4gXz7bnUGOk8iI6,https://api.spotify.com/v1/audio-analysis/63y6xWR4gXz7bnUGOk8iI6,244453,4,into you,ariana grande
5r3EMFkXgJ4YKEptvLp9Fc,0.549,0.484,1,-7.697,1,0.0293,0.685,0,0.134,0.424,128.051,audio_features,5r3EMFkXgJ4YKEptvLp9Fc,spotify:track:5r3EMFkXgJ4YKEptvLp9Fc,https://api.spotify.com/v1/tracks/5r3EMFkXgJ4YKEptvLp9Fc,https://api.spotify.com/v1/audio-analysis/5r3EMFkXgJ4YKEptvLp9Fc,201075,4,較早前錄影,deep ng
1DFD5Fotzgn6yYXkYsKiGs,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,0.631,124.08,audio_features,1DFD5Fotzgn6yYXkYsKiGs,spotify:track:1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/tracks/1DFD5Fotzgn6yYXkYsKiGs,https://api.spotify.com/v1/audio-analysis/1DFD5Fotzgn6yYXkYsKiGs,152913,4,piece of your heart,"meduza, goodboys"
0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,audio_features,0pqnGHJpmpxLKifKRmU6WP,spotify:track:0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/tracks/0pqnGHJpmpxLKifKRmU6WP,https://api.spotify.com/v1/audio-analysis/0pqnGHJpmpxLKifKRmU6WP,204347,4,believer,imagine dragons
1OPVFxzEgHEdfvCTiB7nh2,0.685,0.725,7,-4.343,1,0.0862,0.448,0,0.194,0.575,137.946,audio_features,1OPVFxzEgHEdfvCTiB7nh2,spotify:track:1OPVFxzEgHEdfvCTiB7nh2,https://api.spotify.com/v1/tracks/1OPVFxzEgHEdfvCTiB7nh2,https://api.spotify.com/v1/audio-analysis/1OPVFxzEgHEdfvCTiB7nh2,331413,4,diabla - official remix,"farruko, lary over, bad bunny"
5fKBwqSTuCbnJlCOpeRa3o,0.797,0.567,2,-7.503,1,0.0651,0.0692,0,0.0705,0.843,108.024,audio_features,5fKBwqSTuCbnJlCOpeRa3o,spotify:track:5fKBwqSTuCbnJlCOpeRa3o,https://api.spotify.com/v1/tracks/5fKBwqSTuCbnJlCOpeRa3o,https://api.spotify.com/v1/audio-analysis/5fKBwqSTuCbnJlCOpeRa3o,188889,4,sexual,"neiked, dyo"
0csz09qS2n8Jo7LogHKu7j,0.675,0.92,0,-7.153,0,0.0539,0.0126,0.117,0.329,0.842,132.001,audio_features,0csz09qS2n8Jo7LogHKu7j,spotify:track:0csz09qS2n8Jo7LogHKu7j,https://api.spotify.com/v1/tracks/0csz09qS2n8Jo7LogHKu7j,https://api.spotify.com/v1/audio-analysis/0csz09qS2n8Jo7LogHKu7j,329280,4,tondo,"disclosure, eko roosevelt"
7MAzRpjDMz2lXud79eIBpD,0.275,0.376,2,-5.798,1,0.029,0.35,6.16e-06,0.114,0.325,137.545,audio_features,7MAzRpjDMz2lXud79eIBpD,spotify:track:7MAzRpjDMz2lXud79eIBpD,https://api.spotify.com/v1/tracks/7MAzRpjDMz2lXud79eIBpD,https://api.spotify.com/v1/audio-analysis/7MAzRpjDMz2lXud79eIBpD,267173,4,קצת אהבה לא תזיק,alon eder
7h2nmmoWDi2UpfYKLKWLYB,0.548,0.765,6,-4.463,1,0.0525,0.646,0.00378,0.522,0.573,129.933,audio_features,7h2nmmoWDi2UpfYKLKWLYB,spotify:track:7h2nmmoWDi2UpfYKLKWLYB,https://api.spotify.com/v1/tracks/7h2nmmoWDi2UpfYKLKWLYB,https://api.spotify.com/v1/audio-analysis/7h2nmmoWDi2UpfYKLKWLYB,252231,4,sunflower,rex orange county
2Tx1rtzg6UBz9htKnBNmKL,0.584,0.29,9,-16.362,0,0.043,0.965,0.921,0.124,0.156,95.441,audio_features,2Tx1rtzg6UBz9htKnBNmKL,spotify:track:2Tx1rtzg6UBz9htKnBNmKL,https://api.spotify.com/v1/tracks/2Tx1rtzg6UBz9htKnBNmKL,https://api.spotify.com/v1/audio-analysis/2Tx1rtzg6UBz9htKnBNmKL,193053,4,watermelon sugar,harry styles
1l6fmXCPtTpJrKpYBe9bBw,0.533,0.831,5,-3.696,1,0.0609,0.00804,0,0.0975,0.741,96.091,audio_features,1l6fmXCPtTpJrKpYBe9bBw,spotify:track:1l6fmXCPtTpJrKpYBe9bBw,https://api.spotify.com/v1/tracks/1l6fmXCPtTpJrKpYBe9bBw,https://api.spotify.com/v1/audio-analysis/1l6fmXCPtTpJrKpYBe9bBw,180212,4,change,one ok rock
06RkpwK6SqE0CWNM3lOvmZ,0.452,0.122,4,-23.189,0,0.0516,0.966,0.949,0.119,0.0847,114.188,audio_features,06RkpwK6SqE0CWNM3lOvmZ,spotify:track:06RkpwK6SqE0CWNM3lOvmZ,https://api.spotify.com/v1/tracks/06RkpwK6SqE0CWNM3lOvmZ,https://api.spotify.com/v1/audio-analysis/06RkpwK6SqE0CWNM3lOvmZ,113215,3,'0832,oma hans
655JkvIwu2rDCaD1hPf04g,0.715,0.611,4,-5.094,0,0.0519,0.176,0,0.0949,0.776,79.971,audio_features,655JkvIwu2rDCaD1hPf04g,spotify:track:655JkvIwu2rDCaD1hPf04g,https://api.spotify.com/v1/tracks/655JkvIwu2rDCaD1hPf04g,https://api.spotify.com/v1/audio-analysis/655JkvIwu2rDCaD1hPf04g,195333,4,pareja del año,"sebastian yatra, myke towers"
3obnp1i01eTrrU816HOfxx,0.739,0.694,0,-5.217,0,0.0406,0.15,4.38e-05,0.125,0.446,94.99,audio_features,3obnp1i01eTrrU816HOfxx,spotify:track:3obnp1i01eTrrU816HOfxx,https://api.spotify.com/v1/tracks/3obnp1i01eTrrU816HOfxx,https://api.spotify.com/v1/audio-analysis/3obnp1i01eTrrU816HOfxx,158120,4,roxanne,arizona zervas
1GBLO0NFODuL31A5fgw0uR,0.864,0.869,7,-2.963,1,0.139,0.146,0,0.063,0.853,99.988,audio_features,1GBLO0NFODuL31A5fgw0uR,spotify:track:1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/tracks/1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/audio-analysis/1GBLO0NFODuL31A5fgw0uR,219933,4,no se me quita (feat. ricky martin),maluma
7x4ASXYEKfQBCewcZhK776,0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,audio_features,7x4ASXYEKfQBCewcZhK776,spotify:track:7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/tracks/7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/audio-analysis/7x4ASXYEKfQBCewcZhK776,189653,4,"ay, dios mío!",karol g
5eqK0tbzUPo2SoeZsov04s,0.884,0.347,8,-8.227,0,0.35,0.015,7e-06,0.0871,0.376,75.016,audio_features,5eqK0tbzUPo2SoeZsov04s,spotify:track:5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,220307,4,bank account,21 savage
6i0ek6QiKaYCxJXhtVIMpX,0.409,0.455,7,-7.192,1,0.0491,0.199,0,0.297,0.264,179.478,audio_features,6i0ek6QiKaYCxJXhtVIMpX,spotify:track:6i0ek6QiKaYCxJXhtVIMpX,https://api.spotify.com/v1/tracks/6i0ek6QiKaYCxJXhtVIMpX,https://api.spotify.com/v1/audio-analysis/6i0ek6QiKaYCxJXhtVIMpX,60694,3,streets x put your head on my shoulder,lordoftunes
4dBQWyoZmmgvFBlALGlqZi,0.405,0.752,7,-5.452,1,0.0394,0.138,0,0.173,0.433,130.228,audio_features,4dBQWyoZmmgvFBlALGlqZi,spotify:track:4dBQWyoZmmgvFBlALGlqZi,https://api.spotify.com/v1/tracks/4dBQWyoZmmgvFBlALGlqZi,https://api.spotify.com/v1/audio-analysis/4dBQWyoZmmgvFBlALGlqZi,223684,4,merry xmas everybody,slade
1W1i1xCc00UlW6hkOdHlP9,0.749,0.76,5,-7.596,0,0.283,0.342,0.00073,0.444,0.764,171.932,audio_features,1W1i1xCc00UlW6hkOdHlP9,spotify:track:1W1i1xCc00UlW6hkOdHlP9,https://api.spotify.com/v1/tracks/1W1i1xCc00UlW6hkOdHlP9,https://api.spotify.com/v1/audio-analysis/1W1i1xCc00UlW6hkOdHlP9,229240,4,que raro,"feid, j balvin"
47otoIkhx3fkdivEXL5OB6,0.67,0.275,0,-12.755,1,0.0385,0.671,0,0.199,0.806,152.649,audio_features,47otoIkhx3fkdivEXL5OB6,spotify:track:47otoIkhx3fkdivEXL5OB6,https://api.spotify.com/v1/tracks/47otoIkhx3fkdivEXL5OB6,https://api.spotify.com/v1/audio-analysis/47otoIkhx3fkdivEXL5OB6,130027,4,rudolph the red-nosed reindeer,burl ives
4jL6WWKFDqCOPo2hC3VhSS,0.59,0.833,5,-6.503,0,0.0615,0.0142,5.4e-06,0.105,0.538,94.963,audio_features,4jL6WWKFDqCOPo2hC3VhSS,spotify:track:4jL6WWKFDqCOPo2hC3VhSS,https://api.spotify.com/v1/tracks/4jL6WWKFDqCOPo2hC3VhSS,https://api.spotify.com/v1/audio-analysis/4jL6WWKFDqCOPo2hC3VhSS,240439,4,water under the bridge,adele
0ZP4bO2ywAv44HiEzzHaq5,0.716,0.549,0,-5.086,0,0.0304,0.507,1.56e-06,0.164,0.556,100.01,audio_features,0ZP4bO2ywAv44HiEzzHaq5,spotify:track:0ZP4bO2ywAv44HiEzzHaq5,https://api.spotify.com/v1/tracks/0ZP4bO2ywAv44HiEzzHaq5,https://api.spotify.com/v1/audio-analysis/0ZP4bO2ywAv44HiEzzHaq5,218400,4,ngày mai em đi,"lê hiếu, soobin hoang son, touliver"
7w5nwKd7v8DmCef2YiIc7l,0.917,0.614,5,-2.173,0,0.119,0.244,1.49e-05,0.0541,0.701,89.957,audio_features,7w5nwKd7v8DmCef2YiIc7l,spotify:track:7w5nwKd7v8DmCef2YiIc7l,https://api.spotify.com/v1/tracks/7w5nwKd7v8DmCef2YiIc7l,https://api.spotify.com/v1/audio-analysis/7w5nwKd7v8DmCef2YiIc7l,191976,4,wrap me in plastic - marcus layton radio edit,chromance
5PYQUBXc7NYeI1obMKSJK0,0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,audio_features,5PYQUBXc7NYeI1obMKSJK0,spotify:track:5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/tracks/5PYQUBXc7NYeI1obMKSJK0,https://api.spotify.com/v1/audio-analysis/5PYQUBXc7NYeI1obMKSJK0,223523,4,never really over,katy perry
1ehPJRt49h6N0LoryqKZXq,0.31,0.54,9,-9.629,1,0.346,0.163,0.000129,0.0713,0.148,180.994,audio_features,1ehPJRt49h6N0LoryqKZXq,spotify:track:1ehPJRt49h6N0LoryqKZXq,https://api.spotify.com/v1/tracks/1ehPJRt49h6N0LoryqKZXq,https://api.spotify.com/v1/audio-analysis/1ehPJRt49h6N0LoryqKZXq,175507,4,"how far i'll go - from ""moana""",alessia cara
1wl5vs3SCMPpHTIR8IW8nJ,0.629,0.598,0,-6.654,1,0.0304,0.454,2.82e-05,0.204,0.442,103.979,audio_features,1wl5vs3SCMPpHTIR8IW8nJ,spotify:track:1wl5vs3SCMPpHTIR8IW8nJ,https://api.spotify.com/v1/tracks/1wl5vs3SCMPpHTIR8IW8nJ,https://api.spotify.com/v1/audio-analysis/1wl5vs3SCMPpHTIR8IW8nJ,241125,4,แอบดี (how to live without you),stamp
4OENnoidV0h8gJV6bhrw7r,0.68,0.826,5,-2.561,1,0.27,0.562,0,0.254,0.804,146.95,audio_features,4OENnoidV0h8gJV6bhrw7r,spotify:track:4OENnoidV0h8gJV6bhrw7r,https://api.spotify.com/v1/tracks/4OENnoidV0h8gJV6bhrw7r,https://api.spotify.com/v1/audio-analysis/4OENnoidV0h8gJV6bhrw7r,248937,4,only you freestyle,"headie one, drake"
6ditxim8H91c4d9WfGruK4,0.596,0.582,0,-4.151,1,0.0349,0.173,3.47e-05,0.15,0.57,95.189,audio_features,6ditxim8H91c4d9WfGruK4,spotify:track:6ditxim8H91c4d9WfGruK4,https://api.spotify.com/v1/tracks/6ditxim8H91c4d9WfGruK4,https://api.spotify.com/v1/audio-analysis/6ditxim8H91c4d9WfGruK4,186842,4,easy to love you,culan
1lOe9qE0vR9zwWQAOk6CoO,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,audio_features,1lOe9qE0vR9zwWQAOk6CoO,spotify:track:1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/tracks/1lOe9qE0vR9zwWQAOk6CoO,https://api.spotify.com/v1/audio-analysis/1lOe9qE0vR9zwWQAOk6CoO,131240,4,ransom,lil tecca
3doVAxeH3SgWtlRMqR4eLi,0.748,0.658,7,-4.656,0,0.0526,0.196,0.00642,0.109,0.448,143.954,audio_features,3doVAxeH3SgWtlRMqR4eLi,spotify:track:3doVAxeH3SgWtlRMqR4eLi,https://api.spotify.com/v1/tracks/3doVAxeH3SgWtlRMqR4eLi,https://api.spotify.com/v1/audio-analysis/3doVAxeH3SgWtlRMqR4eLi,199627,4,no drama (feat. offset),tinashe
29csiYMOfBmLmGwxmISrMy,0.591,0.672,5,-3.515,1,0.0375,0.622,0,0.112,0.267,139.939,audio_features,29csiYMOfBmLmGwxmISrMy,spotify:track:29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/tracks/29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/audio-analysis/29csiYMOfBmLmGwxmISrMy,265307,4,hasta que la muerte los separe,ricardo arjona
38lQ7lYhN3eSWepnZHaiBF,0.813,0.59,4,-6.542,0,0.345,0.346,0,0.0335,0.716,91.985,audio_features,38lQ7lYhN3eSWepnZHaiBF,spotify:track:38lQ7lYhN3eSWepnZHaiBF,https://api.spotify.com/v1/tracks/38lQ7lYhN3eSWepnZHaiBF,https://api.spotify.com/v1/audio-analysis/38lQ7lYhN3eSWepnZHaiBF,235955,4,rolex,"capital bra, summer cem, kc rebell"
78QR3Wp35dqAhFEc2qAGjE,0.897,0.662,1,-6.903,0,0.292,0.0852,0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4,drip too hard (lil baby & gunna),lil baby
0P6AWOA4LG1XOctzaVu5tt,0.775,0.573,11,-4.933,1,0.0585,0.495,0,0.126,0.667,101.925,audio_features,0P6AWOA4LG1XOctzaVu5tt,spotify:track:0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,https://api.spotify.com/v1/audio-analysis/0P6AWOA4LG1XOctzaVu5tt,171806,4,the weekend - funk wav remix,"sza, calvin harris"
7dx0Funwrd0LRvquDFQ8fv,0.722,0.84,0,-3.633,1,0.0418,0.0564,0,0.618,0.841,92.005,audio_features,7dx0Funwrd0LRvquDFQ8fv,spotify:track:7dx0Funwrd0LRvquDFQ8fv,https://api.spotify.com/v1/tracks/7dx0Funwrd0LRvquDFQ8fv,https://api.spotify.com/v1/audio-analysis/7dx0Funwrd0LRvquDFQ8fv,197087,4,lumbra,"cali y el dandee, shaggy"
2iVVmYXEX92pAJdwT53hX6,0.849,0.632,4,-7.206,0,0.323,0.644,0,0.0947,0.639,101.56,audio_features,2iVVmYXEX92pAJdwT53hX6,spotify:track:2iVVmYXEX92pAJdwT53hX6,https://api.spotify.com/v1/tracks/2iVVmYXEX92pAJdwT53hX6,https://api.spotify.com/v1/audio-analysis/2iVVmYXEX92pAJdwT53hX6,143500,4,patlamaya devam,isyan tetick
4l3xGFwoTinvYxsePytOOf,0.646,0.865,6,-4.215,1,0.0983,0.269,4.16e-06,0.11,0.762,191.954,audio_features,4l3xGFwoTinvYxsePytOOf,spotify:track:4l3xGFwoTinvYxsePytOOf,https://api.spotify.com/v1/tracks/4l3xGFwoTinvYxsePytOOf,https://api.spotify.com/v1/audio-analysis/4l3xGFwoTinvYxsePytOOf,217093,4,báilame - remix,"nacho, yandel, bad bunny, mambo kingz, dj luian"
2rZIyoaIZBaWtr1954sxyO,0.672,0.661,3,-8.836,1,0.03,0.563,0.000152,0.222,0.97,141.883,audio_features,2rZIyoaIZBaWtr1954sxyO,spotify:track:2rZIyoaIZBaWtr1954sxyO,https://api.spotify.com/v1/tracks/2rZIyoaIZBaWtr1954sxyO,https://api.spotify.com/v1/audio-analysis/2rZIyoaIZBaWtr1954sxyO,195147,4,suasana di hari raya,anuar & ellina
5nujrmhLynf4yMoMtj8AQF,0.702,0.825,6,-3.787,0,0.0601,0.00883,0,0.0674,0.915,102.977,audio_features,5nujrmhLynf4yMoMtj8AQF,spotify:track:5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,4,levitating (feat. dababy),dua lipa
6gpcs5eMhJwax4mIfKDYQk,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813,4,slide (feat. frank ocean & migos),calvin harris
5zMR44ZH4KVZj4FlhTj3SE,0.404,0.556,4,-8.329,1,0.0326,0.359,4.93e-06,0.0964,0.34,159.256,audio_features,5zMR44ZH4KVZj4FlhTj3SE,spotify:track:5zMR44ZH4KVZj4FlhTj3SE,https://api.spotify.com/v1/tracks/5zMR44ZH4KVZj4FlhTj3SE,https://api.spotify.com/v1/audio-analysis/5zMR44ZH4KVZj4FlhTj3SE,326813,4,magbalik,callalily
3wrBFPDRyIGyGXxGSc970M,0.863,0.527,10,-6.261,1,0.216,0.377,3.7e-06,0.0946,0.599,90.99,audio_features,3wrBFPDRyIGyGXxGSc970M,spotify:track:3wrBFPDRyIGyGXxGSc970M,https://api.spotify.com/v1/tracks/3wrBFPDRyIGyGXxGSc970M,https://api.spotify.com/v1/audio-analysis/3wrBFPDRyIGyGXxGSc970M,262200,4,desnudarte,"brytiago, jay wheeler"
52okn5MNA47tk87PeZJLEL,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,audio_features,52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,212120,4,let you down,nf
3wGRfBDRNQb0nFDFrUPvq6,0.692,0.49,11,-6.077,1,0.0464,0.47,0,0.109,0.255,155.834,audio_features,3wGRfBDRNQb0nFDFrUPvq6,spotify:track:3wGRfBDRNQb0nFDFrUPvq6,https://api.spotify.com/v1/tracks/3wGRfBDRNQb0nFDFrUPvq6,https://api.spotify.com/v1/audio-analysis/3wGRfBDRNQb0nFDFrUPvq6,225213,4,vuelve,"sebastian yatra, beret"
6a2dQM7ocTJoTVCXekPOHG,0.852,0.795,7,-4.142,1,0.0862,0.154,0,0.192,0.931,97.029,audio_features,6a2dQM7ocTJoTVCXekPOHG,spotify:track:6a2dQM7ocTJoTVCXekPOHG,https://api.spotify.com/v1/tracks/6a2dQM7ocTJoTVCXekPOHG,https://api.spotify.com/v1/audio-analysis/6a2dQM7ocTJoTVCXekPOHG,186299,4,monet,"alligatoah, sido"
7A6d1s5kEY08IXBWwbqWJ1,0.56,0.869,0,-2.391,1,0.237,0.114,2.88e-06,0.143,0.866,190.036,audio_features,7A6d1s5kEY08IXBWwbqWJ1,spotify:track:7A6d1s5kEY08IXBWwbqWJ1,https://api.spotify.com/v1/tracks/7A6d1s5kEY08IXBWwbqWJ1,https://api.spotify.com/v1/audio-analysis/7A6d1s5kEY08IXBWwbqWJ1,202199,4,my story,loren gray
2XXMDz7SPZ4mSFN1PXfHUy,0.772,0.732,9,-3.713,0,0.213,0.307,5.14e-06,0.106,0.295,100.048,audio_features,2XXMDz7SPZ4mSFN1PXfHUy,spotify:track:2XXMDz7SPZ4mSFN1PXfHUy,https://api.spotify.com/v1/tracks/2XXMDz7SPZ4mSFN1PXfHUy,https://api.spotify.com/v1/audio-analysis/2XXMDz7SPZ4mSFN1PXfHUy,254383,4,cuando te besé,"becky g, paulo londra"
7q3NthaBqFI6s0WnAlnIvq,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-06,0.138,0.622,165.951,audio_features,7q3NthaBqFI6s0WnAlnIvq,spotify:track:7q3NthaBqFI6s0WnAlnIvq,https://api.spotify.com/v1/tracks/7q3NthaBqFI6s0WnAlnIvq,https://api.spotify.com/v1/audio-analysis/7q3NthaBqFI6s0WnAlnIvq,225542,4,velitas,"darell, brytiago"
5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,audio_features,5YaskwnGDZFDRipaqzbwQx,spotify:track:5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/tracks/5YaskwnGDZFDRipaqzbwQx,https://api.spotify.com/v1/audio-analysis/5YaskwnGDZFDRipaqzbwQx,150053,4,your love (9pm),"atb, topic, a7s"
10Igtw8bSDyyFs7KIsKngZ,0.755,0.599,8,-5.042,1,0.224,0.147,0,0.109,0.755,133.123,audio_features,10Igtw8bSDyyFs7KIsKngZ,spotify:track:10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,216632,4,freaky friday (feat. chris brown),lil dicky
4JRiumJUzCL9SwuRyf1SdT,0.782,0.634,2,-9.032,1,0.223,0.0806,0.000421,0.187,0.635,102.041,audio_features,4JRiumJUzCL9SwuRyf1SdT,spotify:track:4JRiumJUzCL9SwuRyf1SdT,https://api.spotify.com/v1/tracks/4JRiumJUzCL9SwuRyf1SdT,https://api.spotify.com/v1/audio-analysis/4JRiumJUzCL9SwuRyf1SdT,124706,4,vado al mc,alekos
7BEPdOI0neT6p7PnLViqmH,0.716,0.624,6,-5.398,0,0.0739,0.238,0,0.128,0.783,90.983,audio_features,7BEPdOI0neT6p7PnLViqmH,spotify:track:7BEPdOI0neT6p7PnLViqmH,https://api.spotify.com/v1/tracks/7BEPdOI0neT6p7PnLViqmH,https://api.spotify.com/v1/audio-analysis/7BEPdOI0neT6p7PnLViqmH,157081,4,bajo la mesa,"morat, sebastian yatra"
0mnAmQX1pciMncT2qFCNmK,0.689,0.808,0,-3.28,1,0.0572,0.0721,0,0.241,0.674,91.012,audio_features,0mnAmQX1pciMncT2qFCNmK,spotify:track:0mnAmQX1pciMncT2qFCNmK,https://api.spotify.com/v1/tracks/0mnAmQX1pciMncT2qFCNmK,https://api.spotify.com/v1/audio-analysis/0mnAmQX1pciMncT2qFCNmK,207680,4,subeme la radio (feat. descemer bueno & zion & lennox),enrique iglesias
43MGiVpukiSOnm7RdltAtZ,0.541,0.8,6,-3.687,1,0.0382,0.0442,0,0.398,0.56,129.939,audio_features,43MGiVpukiSOnm7RdltAtZ,spotify:track:43MGiVpukiSOnm7RdltAtZ,https://api.spotify.com/v1/tracks/43MGiVpukiSOnm7RdltAtZ,https://api.spotify.com/v1/audio-analysis/43MGiVpukiSOnm7RdltAtZ,299164,4,yesterday,official hige dandism
